molecule_chembl_id,canonical_smiles,STATUS,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL4568087,Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,inactive,421.5300000000002,2.8580000000000005,2.0,8.0,5.0
CHEMBL4552628,Cc1sc(C(=O)N[C@@H]2[C@H](N)CCCC2(F)F)cc1-c1cnn2cc(Cl)cnc12,inactive,425.89200000000005,3.664520000000002,2.0,6.0,4.0
CHEMBL4634634,C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,inactive,365.4410000000001,1.4418799999999996,0.0,7.0,4.0
CHEMBL4761146,O=c1c2ccccc2n2c(=S)[nH]nc2n1CCc1ccccc1,intermediate,322.39300000000003,2.9494900000000017,1.0,5.0,5.3585258894959
CHEMBL4760499,O=c1c2ccccc2n2c(=O)[nH]nc2n1CCc1ccccc1,inactive,306.325,1.5801999999999998,1.0,5.0,4.301029995663981
CHEMBL4788810,Nc1nnc2n(CCc3ccccc3)c(=O)c3cc(F)ccc3n12,inactive,323.3310000000001,2.0081999999999995,1.0,6.0,4.301029995663981
CHEMBL4748102,Cc1nnc2n(CCc3ccccc3)c(=O)c3cc(F)ccc3n12,inactive,322.3430000000001,2.734420000000001,0.0,5.0,4.301029995663981
CHEMBL4797819,O=c1c2cc(F)ccc2n2cnnc2n1CCc1ccccc1,inactive,308.316,2.426,0.0,5.0,4.301029995663981
CHEMBL4764923,CSc1nnc2n(CCc3ccccc3)c(=O)c3ccccc3n12,inactive,336.4200000000001,3.0088000000000017,0.0,6.0,4.301029995663981
CHEMBL4754533,CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,intermediate,246.295,1.7266899999999996,1.0,5.0,5.826813731587726
CHEMBL1396239,CCCn1c(=O)c2ccccc2n2c(S)nnc12,intermediate,260.322,1.7428999999999997,1.0,6.0,5.987162775294828
CHEMBL1478489,C=CCn1c(=O)c2ccccc2n2c(S)nnc12,intermediate,258.30600000000004,1.5188999999999997,1.0,6.0,5.882728704344236
CHEMBL1310492,CCCCn1c(=O)c2ccccc2n2c(S)nnc12,intermediate,274.34900000000005,2.1330000000000005,1.0,6.0,5.987162775294828
CHEMBL1412746,CCCCCn1c(=O)c2ccccc2n2c(S)nnc12,intermediate,288.37600000000003,2.523100000000001,1.0,6.0,5.705533773838407
CHEMBL1537130,CC(C)CCn1c(=O)c2ccccc2n2c(S)nnc12,intermediate,288.37600000000003,2.379000000000001,1.0,6.0,5.761953896871205
CHEMBL4748147,CC(C)n1c(=O)c2ccccc2n2c(=S)[nH]nc12,intermediate,260.322,2.2876899999999996,1.0,5.0,5.886056647693163
CHEMBL4798714,O=c1c2ccccc2n2c(=S)[nH]nc2n1CCC(F)(F)F,intermediate,314.292,2.6591900000000006,1.0,5.0,5.903089986991944
CHEMBL1435590,COCCCn1c(=O)c2ccccc2n2c(S)nnc12,intermediate,290.34800000000007,1.3694,1.0,7.0,5.756961951313706
CHEMBL1606561,CCOCCCn1c(=O)c2ccccc2n2c(S)nnc12,intermediate,304.37500000000006,1.7595,1.0,7.0,5.774690718274137
CHEMBL4757529,CCC(C)NC(=O)CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,intermediate,345.42800000000005,2.0115899999999995,2.0,6.0,5.490797477668897
CHEMBL4795383,CC(C)NC(=O)CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,intermediate,331.401,1.6214899999999992,2.0,6.0,5.4089353929735005
CHEMBL4760714,CC(C)CNC(=O)CCn1c(=O)c2ccccc2n2c(=S)[nH]nc12,intermediate,345.428,1.869089999999999,2.0,6.0,5.534617148551582
CHEMBL1595610,Cc1cccc(-n2c(=O)c3ccccc3n3c(S)nnc23)c1C,intermediate,322.3930000000001,2.9389400000000014,1.0,6.0,5.732828271596986
CHEMBL4781514,O=c1c2ccccc2n2c(=S)[nH]nc2n1Cc1ccc(F)cc1,intermediate,326.356,2.894190000000001,1.0,5.0,5.450996737974212
CHEMBL4745057,CCCn1c(=O)c2ccccc2n2c(=S)n(CN(C)C3CC3)nc12,intermediate,343.45600000000013,2.641890000000001,0.0,7.0,5.787812395596042
CHEMBL4797816,CCCN(C)Cn1nc2n(C)c(=O)c3ccccc3n2c1=S,intermediate,317.41800000000006,2.0164899999999992,0.0,7.0,5.920818753952375
