molecule_chembl_id,canonical_smiles,value,STATUS,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL4778039,CN(C)c1ccc2c(c1)c(=O)n(CCc1ccccc1)c1n[nH]c(=S)n21,2770.0,intermediate,365.462,3.0154900000000016,1.0,6.0
CHEMBL4794319,O=c1c2cc(N3CCOCC3)ccc2n2c(=S)[nH]nc2n1CCc1ccccc1,1540.0,intermediate,407.49900000000014,2.7860900000000006,1.0,7.0
CHEMBL4790198,O=c1c2ccc(F)cc2n2c(=S)[nH]nc2n1CCc1ccccc1,8290.0,intermediate,340.3830000000001,3.088590000000001,1.0,5.0
CHEMBL4753929,O=c1c2cccc(F)c2n2c(=S)[nH]nc2n1CCc1ccccc1,2580.0,intermediate,340.3830000000001,3.088590000000001,1.0,5.0
CHEMBL4748954,O=c1c2ncccc2n2c(=S)[nH]nc2n1CCc1ccccc1,6160.0,intermediate,323.38100000000003,2.3444900000000004,1.0,6.0
CHEMBL4761255,O=c1c2ccncc2n2c(=S)[nH]nc2n1CCc1ccccc1,27780.0,inactive,323.38100000000003,2.3444900000000004,1.0,6.0
CHEMBL4785169,O=c1c2cccnc2n2c(=S)[nH]nc2n1CCc1ccccc1,7550.0,intermediate,323.38100000000003,2.3444900000000004,1.0,6.0
CHEMBL4742355,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1Cc1ccccc1,6420.0,intermediate,326.35600000000005,2.894190000000001,1.0,5.0
CHEMBL4782336,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCCc1ccccc1,6630.0,intermediate,354.41000000000014,3.478690000000002,1.0,5.0
CHEMBL4784212,CCCn1c(=O)c2cc(Cl)ccc2n2c(=S)[nH]nc12,1770.0,intermediate,294.767,2.7701900000000004,1.0,5.0
CHEMBL4758856,O=c1c2cc(Cl)ccc2n2c(=S)[nH]nc2n1CCC(F)(F)F,2140.0,intermediate,348.7370000000001,3.312590000000001,1.0,5.0
CHEMBL4756416,CC(C)OCCCn1c(=O)c2cc(Cl)ccc2n2c(=S)[nH]nc12,1620.0,intermediate,352.84700000000004,3.1752900000000013,1.0,6.0
CHEMBL4746990,CC(C)NC(=O)CCn1c(=O)c2cc(Cl)ccc2n2c(=S)[nH]nc12,1490.0,intermediate,365.84600000000006,2.274889999999999,2.0,6.0
CHEMBL4740867,Cc1ccc2c(c1)c(=O)n(CCC(=O)NC(C)C)c1n[nH]c(=S)n21,2010.0,intermediate,345.428,1.9299099999999996,2.0,6.0
CHEMBL4754153,CCCn1c(=O)c2ccc(C(=O)NC(C)C)cc2n2c(=S)[nH]nc12,3010.0,intermediate,345.428,2.2549899999999994,2.0,6.0
CHEMBL4551650,CC(C)CCn1c(=O)c2ccc(C(=O)NC3CCCC3)cc2n2c(=S)[nH]nc12,11110.0,inactive,399.52000000000015,3.4252900000000013,2.0,6.0
CHEMBL4778744,Cn1c(=O)c2ccc(C(=O)NC3CCCC3)cc2n2c(=S)[nH]nc12,2750.0,intermediate,343.412,1.9161899999999994,2.0,6.0
CHEMBL4761200,CNC(=S)N1CN(CCc2ccccc2)C(=O)c2cc(F)ccc21,50000.0,inactive,343.4270000000001,2.7924000000000007,1.0,2.0
CHEMBL4751837,CCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,1980.0,intermediate,264.285,1.8657899999999996,1.0,5.0
CHEMBL4793697,CCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,1160.0,intermediate,278.312,2.25589,1.0,5.0
CHEMBL4755597,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCC(F)(F)F,750.0,active,332.28200000000004,2.7982900000000006,1.0,5.0
CHEMBL4745372,O=c1c2cc(F)ccc2n2c(=S)[nH]nc2n1CCCO,1440.0,intermediate,294.3110000000001,1.2282899999999997,2.0,6.0
CHEMBL4751497,NCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,4330.0,intermediate,279.3,0.8045899999999997,2.0,6.0
CHEMBL4754906,NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,2260.0,intermediate,293.327,1.1946899999999996,2.0,6.0
CHEMBL4755386,NCCCn1c(=O)c2cccc(F)c2n2c(=S)[nH]nc12,5070.0,intermediate,293.327,1.1946899999999994,2.0,6.0
CHEMBL4747805,CN(C)CCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,2450.0,intermediate,307.354,1.40749,1.0,6.0
CHEMBL4789908,CC(CN(C)C)n1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,6120.0,intermediate,321.381,1.9684899999999996,1.0,6.0
CHEMBL4781312,CC(=O)NCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,2480.0,intermediate,321.337,0.9819899999999995,2.0,6.0
CHEMBL4764140,CC(=O)NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,2480.0,intermediate,335.36400000000003,1.3720899999999994,2.0,6.0
CHEMBL4741656,O=C(NCCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12)c1ccccc1,1600.0,intermediate,397.43500000000006,2.6659900000000007,2.0,6.0
CHEMBL4795189,CS(=O)(=O)NCCn1c(=O)c2cc(F)ccc2n2c(=S)[nH]nc12,2770.0,intermediate,357.39200000000005,0.3950899999999998,2.0,7.0
